##FastQC	0.11.8
>>Basic Statistics	pass
#Measure	Value
Filename	father_R1_fq_gz.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	2023471
Sequences flagged as poor quality	0
Sequence length	101
%GC	44
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1103	26-27	0.8577118422339893
1103	28-29	0.7885790433901647
1103	30-31	1.0295302110717728
1103	32-33	0.8045453457256144
1103	34-35	1.2017644431324221
1103	36-37	0.8555621323819551
1103	38-39	1.003607403670614
1103	40-41	0.9039737452471286
1103	42-43	0.7223371636934459
1103	44-45	0.8606915304530034
1103	46-47	0.6584964535279596
1103	48-49	0.7882708200511033
1103	50-51	0.8484775357870831
1103	52-53	0.6090255801796047
1103	54-55	0.584589386881234
1103	56-57	0.7703911351968458
1103	58-59	0.8854023033399301
1103	60-61	0.8580844123604763
1103	62-63	1.102925381971211
1103	64-65	0.9695568709629825
1103	66-67	0.8690485805716506
1103	68-69	0.9934281720539815
1103	70-71	0.950882745841028
1103	72-73	0.8312552624334799
1103	74-75	0.8732072461244584
1103	76-77	0.8346192603192364
1103	78-79	0.8311035967466367
1103	80-81	0.8695978856084139
1103	82-83	0.8144985602082997
1103	84-85	0.8937439287225146
1103	86-87	0.8494086548858704
1103	88-89	0.9311626760638987
1103	90-91	0.9423146650906205
1103	92-93	0.8057301867897664
1103	94-95	1.2640976602781393
1103	96-97	1.2094240809245456
1103	98-99	1.170307473315436
1103	100-101	1.0897182028773287
1104	1	0.20492258924959472
1104	2	0.395520369756035
1104	3	0.3960126884103232
1104	4	0.34847763795367115
1104	5	0.39272028174821827
1104	6	0.748728927470971
1104	7	0.6686935145597204
1104	8	0.5404815607203872
1104	9	0.42876975637656045
1104	10-11	0.5737738749586327
1104	12-13	0.6068882648110971
1104	14-15	0.7034287607801275
1104	16-17	0.628002147576602
1104	18-19	0.5415314045971087
1104	20-21	0.7193940469744362
1104	22-23	0.7918676767951851
1104	24-25	0.7367639460776729
1104	26-27	0.7446177131796574
1104	28-29	0.8809646854297881
1104	30-31	1.0774052490960315
1104	32-33	0.8449179597033236
1104	34-35	1.2274076472466469
1104	36-37	0.8254615344504757
1104	38-39	0.9594201246866234
1104	40-41	0.882427655091611
1104	42-43	0.9291319800362672
1104	44-45	1.0012421454954037
1104	46-47	0.6857266951721215
1104	48-49	0.8595047548014776
1104	50-51	1.1259443596206822
1104	52-53	0.9368195314705261
1104	54-55	0.7927231324609139
1104	56-57	0.7891283020092743
1104	58-59	0.77276707956716
1104	60-61	0.7782135047213998
1104	62-63	0.943495603272396
1104	64-65	0.8058782377449845
1104	66-67	0.8848095172992814
1104	68-69	0.7039239371020898
1104	70-71	0.715212306850951
1104	72-73	0.8463037195991561
1104	74-75	0.9281987619615677
1104	76-77	0.7870669531972965
1104	78-79	0.8486534560568728
1104	80-81	0.8765980329524155
1104	82-83	0.7589396511243081
1104	84-85	1.0243410997176028
1104	86-87	0.9001592775331204
1104	88-89	0.8999061406442976
1104	90-91	0.9335813244693085
1104	92-93	1.0184822163346183
1104	94-95	1.1671093004545767
1104	96-97	1.0675366755098956
1104	98-99	1.1833493190129865
1104	100-101	1.2395637293232014
1105	1	0.23067697487406136
1105	2	0.2750607524308748
1105	3	0.3432037541558799
1105	4	0.32456240081945964
1105	5	0.3059785484562809
1105	6	0.403560876551154
1105	7	0.6703987656658299
1105	8	0.45357439624006446
1105	9	0.5094948398198582
1105	10-11	0.495016986035246
1105	12-13	0.5076271261011698
1105	14-15	0.5441646142304108
1105	16-17	0.665704934194622
1105	18-19	0.6193968571314556
1105	20-21	0.5067955644781179
1105	22-23	0.6303677835249815
1105	24-25	0.5424730200511192
1105	26-27	0.6026059534963579
1105	28-29	0.6493377351852772
1105	30-31	0.7310386710474432
1105	32-33	0.5785953349264901
1105	34-35	0.8135082740416486
1105	36-37	0.6159094600112951
1105	38-39	0.8006163716787853
1105	40-41	0.650941636695272
1105	42-43	0.5397954997909906
1105	44-45	0.6585684184908231
1105	46-47	0.6477267630910859
1105	48-49	0.5703460766985486
1105	50-51	0.7675883866330295
1105	52-53	0.785594807027465
1105	54-55	0.6568126787622433
1105	56-57	0.628465509957735
1105	58-59	0.7863930789461833
1105	60-61	0.753271720975377
1105	62-63	1.0132071417339361
1105	64-65	0.8479537927399434
1105	66-67	0.7837405213356092
1105	68-69	0.7327834321731075
1105	70-71	0.834448655139397
1105	72-73	0.8652601447330497
1105	74-75	0.848217633730556
1105	76-77	0.6767047025569184
1105	78-79	0.6929642726368641
1105	80-81	0.7323364576205833
1105	82-83	0.6689523616730924
1105	84-85	0.8865800968456057
1105	86-87	0.8590302218007579
1105	88-89	0.8090996999860707
1105	90-91	0.7732074305781396
1105	92-93	0.7217197677589695
1105	94-95	0.8601522155364663
1105	96-97	0.9042844729949557
1105	98-99	0.947900471694819
1105	100-101	1.005368472007362
1106	1	0.19097081493389823
1106	2	0.31348013209871084
1106	3	0.34135826524323676
1106	4	0.25091551887256003
1106	5	0.08761619397007792
1106	6	0.39056959969138916
1106	7	0.4778339902350055
1106	8	0.22642858369273
1106	9	0.24189658208250364
1106	10-11	0.3558026174304132
1106	12-13	0.3710126923057828
1106	14-15	0.5316627396470182
1106	16-17	0.40874342926724694
1106	18-19	0.35535616838231476
1106	20-21	0.4467834677973954
1106	22-23	0.6343905093892204
1106	24-25	0.5153477392184271
1106	26-27	0.5435966702282329
1106	28-29	0.6126661532072006
1106	30-31	0.7006121128487806
1106	32-33	0.5572596191573282
1106	34-35	0.8228250126402799
1106	36-37	0.45861263528354357
1106	38-39	0.611197821321916
1106	40-41	0.5866153962651097
1106	42-43	0.541574166014847
1106	44-45	0.5546114745371966
1106	46-47	0.5430859805772954
1106	48-49	0.6605273755234649
1106	50-51	0.6748065616474506
1106	52-53	0.6177831661129645
1106	54-55	0.5522734903894317
1106	56-57	0.7078160927698463
1106	58-59	0.5836286775331843
1106	60-61	0.7216941567463593
1106	62-63	0.8540416471254062
1106	64-65	0.66568396910926
1106	66-67	0.6645314465069703
1106	68-69	0.7206218210863611
1106	70-71	0.7485164514288272
1106	72-73	0.8137573556841176
1106	74-75	0.8615693982989683
1106	76-77	0.8736634541529753
1106	78-79	0.9011713524830043
1106	80-81	0.7209779015015911
1106	82-83	0.8626156311452249
1106	84-85	0.7678289644080039
1106	86-87	0.7939537932026397
1106	88-89	0.7421488062651278
1106	90-91	0.7567207948793495
1106	92-93	0.9572395867771135
1106	94-95	1.2022093987271418
1106	96-97	1.1250248873098165
1106	98-99	1.1830477394392567
1106	100-101	1.1354791067259242
1107	1	0.004152992876388595
1107	2	0.06034743907454754
1107	3	0.11917370040212916
1107	4	0.03393391171792359
1107	5	0.21805846542766005
1107	6	0.3033428496704431
1107	7	0.44935854819528487
1107	8	0.17688840482685464
1107	9	0.12096959551081454
1107	10-11	0.07026407677203395
1107	12-13	0.11261910716266499
1107	14-15	0.4076843910813892
1107	16-17	0.3257719633121994
1107	18-19	0.32400160787292265
1107	20-21	0.23603816806247124
1107	22-23	0.46526541736260185
1107	24-25	0.48679319439588653
1107	26-27	0.33726541718667846
1107	28-29	0.4667829071320355
1107	30-31	0.5193281432171233
1107	32-33	0.45636959029706503
1107	34-35	0.8289313018240101
1107	36-37	0.4545352767727877
1107	38-39	0.6795740439612672
1107	40-41	0.4906875629594012
1107	42-43	0.5149401476291331
1107	44-45	0.4753308775808023
1107	46-47	0.27723645679833453
1107	48-49	0.32678137077106584
1107	50-51	0.5130897237622492
1107	52-53	0.3844385355652946
1107	54-55	0.364539635824471
1107	56-57	0.4814122300584103
1107	58-59	0.36446238521207874
1107	60-61	0.38318571881908525
1107	62-63	0.6222850885020037
1107	64-65	0.4838606521936626
1107	66-67	0.4125780534209511
1107	68-69	0.47165115997427165
1107	70-71	0.4113652389948541
1107	72-73	0.6044722264725095
1107	74-75	0.6523953472204127
1107	76-77	0.4643711722671995
1107	78-79	0.43534364324611374
1107	80-81	0.4327264696298059
1107	82-83	0.40593621444691763
1107	84-85	0.4732625679831841
1107	86-87	0.6015513146784812
1107	88-89	0.6485214155784931
1107	90-91	0.8549006064231008
1107	92-93	0.959388731397496
1107	94-95	1.1939839348505998
1107	96-97	1.2797688705961825
1107	98-99	1.3925515711334917
1107	100-101	1.2647063148745339
1108	1	0.1243141944798083
1108	2	0.21440773239339705
1108	3	0.16631975476169458
1108	4	0.282293189490737
1108	5	0.016957832172479925
1108	6	0.04506360545121879
1108	7	0.4575071534524682
1108	8	0.08636763666975611
1108	9	0.26088392385465653
1108	10-11	0.22336004827898392
1108	12-13	0.29532285237543476
1108	14-15	0.23717476161473883
1108	16-17	0.24309812754599847
1108	18-19	0.11951295627327596
1108	20-21	0.09161636579485588
1108	22-23	0.27957502482690444
1108	24-25	0.23804715653809438
1108	26-27	0.39385787175525877
1108	28-29	0.45593686514880005
1108	30-31	0.37043496463365955
1108	32-33	0.3079461103501515
1108	34-35	0.4934934206504593
1108	36-37	0.3623699187876568
1108	38-39	0.39030672226625995
1108	40-41	0.5225875347688955
1108	42-43	0.2450099707164739
1108	44-45	0.39202189580837654
1108	46-47	0.34201103583146164
1108	48-49	0.328232150823176
1108	50-51	0.6485692031316077
1108	52-53	0.5167684986425982
1108	54-55	0.6018599213049853
1108	56-57	0.4775820160167825
1108	58-59	0.4901486694962216
1108	60-61	0.37031949999195035
1108	62-63	0.4887948451697426
1108	64-65	0.5161460948878513
1108	66-67	0.462041660156423
1108	68-69	0.4777211446413787
1108	70-71	0.43407836958568424
1108	72-73	0.5219483676726
1108	74-75	0.5747416573573076
1108	76-77	0.5501837809897623
1108	78-79	0.5744350320757974
1108	80-81	0.7320538508686738
1108	82-83	0.6465048549078674
1108	84-85	0.7653760141702435
1108	86-87	0.7284859745702548
1108	88-89	0.7476574794953237
1108	90-91	0.7475536259020572
1108	92-93	0.7465202779565345
1108	94-95	0.9238874511013933
1108	96-97	0.8042911789178824
1108	98-99	0.9294562184426702
1108	100-101	0.8267924815836025
1109	1	0.07388123332943053
1109	2	0.047576179827771625
1109	3	0.07348356702385672
1109	4	0.13047209778746094
1109	5	0.05184601866135097
1109	6	0.2958984707623955
1109	7	0.3225995980883809
1109	8	0.07591554040644155
1109	9	0.14867218197497323
1109	10-11	0.22302985904840966
1109	12-13	0.24202525962607524
1109	14-15	0.22318158413406053
1109	16-17	0.2289805551339512
1109	18-19	0.32235412815702347
1109	20-21	0.2439141655908159
1109	22-23	0.23227781778530954
1109	24-25	0.2511009018273711
1109	26-27	0.3454957940092598
1109	28-29	0.2976562118166015
1109	30-31	0.5002333530096621
1109	32-33	0.3124176489568242
1109	34-35	0.5731120207817
1109	36-37	0.5484747544945137
1109	38-39	0.3987770569971545
1109	40-41	0.30586526607250164
1109	42-43	0.1750436658804304
1109	44-45	0.4050685447425053
1109	46-47	0.44394349856725057
1109	48-49	0.39114718324099584
1109	50-51	0.3817082633070257
1109	52-53	0.342328401063547
1109	54-55	0.27890667710186534
1109	56-57	0.2646135104757832
1109	58-59	0.27197290029305776
1109	60-61	0.29114233489399766
1109	62-63	0.4229486006443679
1109	64-65	0.38892013525191516
1109	66-67	0.39432302145440445
1109	68-69	0.38520345801975964
1109	70-71	0.40453394723733993
1109	72-73	0.48173081846980637
1109	74-75	0.7381792737166535
1109	76-77	0.44886932730057083
1109	78-79	0.42211970010830413
1109	80-81	0.578642966896588
1109	82-83	0.7346849988052497
1109	84-85	0.7129500208057493
1109	86-87	0.661887516399517
1109	88-89	0.6795391490255795
1109	90-91	0.798601256637788
1109	92-93	0.7666814403562086
1109	94-95	0.9289360903544264
1109	96-97	1.0063859812134233
1109	98-99	1.0679655914755202
1109	100-101	1.3599353821394544
1110	1	0.003690007136700757
1110	2	0.01741803078262194
1110	3	-0.019487453776513064
1110	4	-0.09551496833098838
1110	5	-0.12493665696925405
1110	6	0.25181438175790305
1110	7	0.19633552365967688
1110	8	0.061045331515209966
1110	9	0.12278991136020778
1110	10-11	0.06090596652695268
1110	12-13	0.062388229264385586
1110	14-15	0.03389939919901508
1110	16-17	0.07156819336076126
1110	18-19	0.12372205936747349
1110	20-21	0.05572367160119285
1110	22-23	0.0246084168776477
1110	24-25	0.030994715308438003
1110	26-27	0.2299493639687924
1110	28-29	0.21632299625019868
1110	30-31	0.2597389793676115
1110	32-33	0.17681713146502176
1110	34-35	0.432523262915641
1110	36-37	0.17458308641976572
1110	38-39	0.26104372059164405
1110	40-41	0.23639066874154224
1110	42-43	0.19352262058795588
1110	44-45	0.21447662935719336
1110	46-47	0.114159174199564
1110	48-49	0.0660782298476903
1110	50-51	0.15757026606174662
1110	52-53	0.2532549964214752
1110	54-55	0.04693141839863557
1110	56-57	0.14436344348517594
1110	58-59	0.12142430265829773
1110	60-61	0.194348155652726
1110	62-63	0.20428847260269833
1110	64-65	0.07212708247696753
1110	66-67	0.1405800810700768
1110	68-69	0.22427664931593227
1110	70-71	0.2862475158655968
1110	72-73	0.23754812099257805
1110	74-75	0.30446200311043015
1110	76-77	0.19322142141853504
1110	78-79	0.1719605440705294
1110	80-81	0.30131143761614254
1110	82-83	0.40969413000956223
1110	84-85	0.2963409575307736
1110	86-87	0.3691061174307464
1110	88-89	0.3819083978602791
1110	90-91	0.3513702303416224
1110	92-93	0.339917325818476
1110	94-95	0.47344239088540263
1110	96-97	0.4282704484375266
1110	98-99	0.3989525466541082
1110	100-101	0.6150951526134065
1111	1	-0.003602270037458055
1111	2	0.08610085408651713
1111	3	-0.13629830457140457
1111	4	-0.018640699896380397
1111	5	-0.1309068984338424
1111	6	0.07708692899970515
1111	7	-0.056510171772018225
1111	8	-0.09739106800589781
1111	9	0.061148065736581714
1111	10-11	0.08281598461050521
1111	12-13	-0.053761186234694947
1111	14-15	0.037571627849828815
1111	16-17	0.08416051044228112
1111	18-19	0.09794361535383445
1111	20-21	0.14199975540331167
1111	22-23	0.022936356873010766
1111	24-25	-0.0924244355497379
1111	26-27	0.04898242028826161
1111	28-29	0.23289644833715784
1111	30-31	0.10968041239253523
1111	32-33	0.10557414238694918
1111	34-35	0.12984992888100422
1111	36-37	0.1297474162516039
1111	38-39	0.012516243788837755
1111	40-41	0.07787641647024657
1111	42-43	0.015277183635738822
1111	44-45	0.0751596547025386
1111	46-47	0.18002239213549842
1111	48-49	0.12772404116100944
1111	50-51	0.20909355008694774
1111	52-53	0.13912891754515755
1111	54-55	0.17067137268049493
1111	56-57	0.16019051102880155
1111	58-59	0.21998191870272876
1111	60-61	0.13807209689706923
1111	62-63	0.3415720920501073
1111	64-65	0.1791026054053333
1111	66-67	0.17950520383948287
1111	68-69	0.17174127953833107
1111	70-71	0.27008232109596975
1111	72-73	0.31929747437644096
1111	74-75	0.25852261888603323
1111	76-77	0.18208054676271956
1111	78-79	0.09861740922205087
1111	80-81	0.2326584613451601
1111	82-83	0.1717788388110577
1111	84-85	0.2240197182986634
1111	86-87	0.30592307956217013
1111	88-89	0.26388905531319296
1111	90-91	0.43314984819942026
1111	92-93	0.5182266312467192
1111	94-95	0.44656065025653646
1111	96-97	0.6423427609104984
1111	98-99	0.7896735841787184
1111	100-101	0.8917882099013426
1112	1	-0.11601272543571994
1112	2	-0.11938347639780744
1112	3	-0.054336961939327466
1112	4	-0.11463425015821826
1112	5	-0.2125681797902459
1112	6	-0.10695289071085057
1112	7	-0.023832709216506487
1112	8	-0.14089955816073285
1112	9	-0.14741031355350742
1112	10-11	-0.13120864252388742
1112	12-13	-0.07361872819589621
1112	14-15	-0.10810970075833382
1112	16-17	-0.21920064962619534
1112	18-19	-0.08335932966863169
1112	20-21	-0.11168112785073703
1112	22-23	-0.2715720085194988
1112	24-25	-0.17223955042582872
1112	26-27	-0.11600291619097192
1112	28-29	-0.15522412575902678
1112	30-31	-0.2330624082466244
1112	32-33	-0.2606545927442312
1112	34-35	-0.26570861149460967
1112	36-37	-0.2547613676474185
1112	38-39	-0.24355190328540388
1112	40-41	-0.5090714707825157
1112	42-43	-0.3432237891945036
1112	44-45	-0.3945839034556471
1112	46-47	-0.3974682348978007
1112	48-49	-0.2918064340097075
1112	50-51	-0.3258475984212694
1112	52-53	-0.3910432307672309
1112	54-55	-0.36175676264398504
1112	56-57	-0.39732274694177505
1112	58-59	-0.32111403931396154
1112	60-61	-0.255090691082799
1112	62-63	-0.28749215896536384
1112	64-65	-0.4384617972200431
1112	66-67	-0.4321266715119023
1112	68-69	-0.20483917478603075
1112	70-71	-0.22165395189030335
1112	72-73	-0.2527128887924519
1112	74-75	-0.0448563079685087
1112	76-77	-0.24188846638312356
1112	78-79	-0.1342573831039644
1112	80-81	-0.2597000439706605
1112	82-83	-0.16300090831625624
1112	84-85	-0.12203127790476742
1112	86-87	-0.20051817001932903
1112	88-89	-0.10260697124380869
1112	90-91	-0.2633373818243996
1112	92-93	-0.1740658605884562
1112	94-95	0.06507695779723122
1112	96-97	-0.034233429385206904
1112	98-99	-0.003975855812186069
1112	100-101	0.15031547757494934
1113	1	-0.0986828818605261
1113	2	-0.019115565309313354
1113	3	-0.04580330357619289
1113	4	-0.10513955923525486
1113	5	-0.20237046617685905
1113	6	-0.07580759429581008
1113	7	-0.12188766170510945
1113	8	-0.1718479142692786
1113	9	-0.12988587850117028
1113	10-11	-0.10137399288250037
1113	12-13	-0.14938916228846466
1113	14-15	-0.12376302221984048
1113	16-17	-0.2238907197875406
1113	18-19	-0.031724291494725776
1113	20-21	-0.037960589397876277
1113	22-23	-0.1462183290241299
1113	24-25	-0.1461962727031363
1113	26-27	-0.009765455326082417
1113	28-29	-0.04560859660030303
1113	30-31	-0.11846329559821811
1113	32-33	-0.042233338512716045
1113	34-35	-0.08909959112267174
1113	36-37	0.05688673001762368
1113	38-39	-0.01567110023149354
1113	40-41	0.09250979726733277
1113	42-43	-0.191859986606012
1113	44-45	-0.0781788843325657
1113	46-47	-0.09661472451814745
1113	48-49	-0.11657265321836263
1113	50-51	-0.02522427331727073
1113	52-53	-0.056808338437569716
1113	54-55	-0.01881999963435277
1113	56-57	-0.026426242144381717
1113	58-59	0.01270312275092067
1113	60-61	-0.051553245684040405
1113	62-63	0.0051459594271960896
1113	64-65	0.0644393683774851
1113	66-67	0.008880672735415374
1113	68-69	-0.05916604365919653
1113	70-71	-0.024698197330693006
1113	72-73	0.06153102665546584
1113	74-75	0.038868798054039644
1113	76-77	-0.08860829006915338
1113	78-79	-0.012122412865430476
1113	80-81	0.08232085627420105
1113	82-83	0.15260577984882673
1113	84-85	0.1391859179832622
1113	86-87	0.06556128328883659
1113	88-89	0.05737197601810351
1113	90-91	0.19471722376017908
1113	92-93	0.08684237390131955
1113	94-95	0.27900977983257746
1113	96-97	0.11575540464145107
1113	98-99	0.12373035694983514
1113	100-101	0.23035021134056421
1114	1	-0.137753607454151
1114	2	-0.13122052300544595
1114	3	-0.21798417605253917
1114	4	-0.25402133787591197
1114	5	-0.2389425377141734
1114	6	-0.378324928136756
1114	7	-0.42079436083812993
1114	8	-0.29334678831689587
1114	9	-0.16051683014220686
1114	10-11	-0.2212699280224939
1114	12-13	-0.2789708959994144
1114	14-15	-0.5345348732916619
1114	16-17	-0.41970922544202693
1114	18-19	-0.39385969063498294
1114	20-21	-0.4103949345274671
1114	22-23	-0.3423718175797532
1114	24-25	-0.30959315851376346
1114	26-27	-0.39781012219676626
1114	28-29	-0.46936620039885213
1114	30-31	-0.45343281774290745
1114	32-33	-0.3559830148342229
1114	34-35	-0.2580289447868829
1114	36-37	-0.17235038452976426
1114	38-39	-0.37997990840195683
1114	40-41	-0.30836396955781
1114	42-43	-0.3855515709989277
1114	44-45	-0.29367196205824797
1114	46-47	-0.254509710935082
1114	48-49	-0.21996830951642465
1114	50-51	-0.2391393072245549
1114	52-53	-0.3189614181718028
1114	54-55	-0.43893919461184794
1114	56-57	-0.25406431293416176
1114	58-59	-0.22434613853387475
1114	60-61	-0.3716565044173521
1114	62-63	-0.14062325564418643
1114	64-65	-0.29152933087443245
