##FastQC	0.11.8
>>Basic Statistics	pass
#Measure	Value
Filename	father_R2_fq_gz.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	2023471
Sequences flagged as poor quality	0
Sequence length	101
%GC	44
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1114	20-21	-0.4891051443937542
1114	22-23	-0.4646285460583215
1114	24-25	-0.32578705855469536
1114	26-27	-0.47160796884617895
1114	28-29	-0.43863405105781084
1114	30-31	-0.586596469660897
1114	32-33	-0.4884688752144868
1114	34-35	-0.5687656901771021
1114	36-37	-0.6723326151029383
1114	38-39	-0.41549188323532604
1114	40-41	-0.4884310743371785
1114	42-43	-0.5419638850213886
1114	44-45	-0.47970620940301245
1114	46-47	-0.5267734492805332
1114	48-49	-0.5520994385537321
1114	50-51	-0.48549984905601207
1114	52-53	-0.48447418762854966
1114	54-55	-0.42561963143533177
1114	56-57	-0.5281035042369808
1114	58-59	-0.4482557528266966
1114	60-61	-0.5363392642957834
1114	62-63	-0.5661961777074325
1114	64-65	-0.5547557457896133
1114	66-67	-0.5279143037649732
1114	68-69	-0.5164976730093613
1114	70-71	-0.5346513946195373
1114	72-73	-0.4168179617797989
1114	74-75	-0.38614315812876754
1114	76-77	-0.4713461330184927
1114	78-79	-0.4415421628847227
1114	80-81	-0.433292012624257
1114	82-83	-0.28260232812818487
1114	84-85	-0.40247832114521387
1114	86-87	-0.24684521329083964
1114	88-89	-0.4157315969783575
1114	90-91	-0.47315128460714106
1114	92-93	-0.5056630787625913
1114	94-95	-0.48811199276516604
1114	96-97	-0.49641886648941025
1114	98-99	-0.4843592538945636
1114	100-101	-0.2819151728944185
1115	1	-0.4563267369300448
1115	2	-0.6611254760700191
1115	3	-0.5691333769886029
1115	4	-0.3422616763947701
1115	5	-0.586270819084902
1115	6	-0.6041257549612311
1115	7	-0.5461821879466768
1115	8	-0.6218301404291466
1115	9	-0.5885913478071743
1115	10-11	-0.711466279688608
1115	12-13	-0.5284291788876132
1115	14-15	-0.6598663395946858
1115	16-17	-0.5520677105847298
1115	18-19	-0.5742596850684052
1115	20-21	-0.6254420409849786
1115	22-23	-0.5410042067033984
1115	24-25	-0.7994894505625254
1115	26-27	-0.652720844600708
1115	28-29	-0.5288828701366128
1115	30-31	-0.7199225421556577
1115	32-33	-0.6655372786868128
1115	34-35	-0.6207571072449554
1115	36-37	-0.6267456334977979
1115	38-39	-0.5484335343630917
1115	40-41	-0.6977314732039659
1115	42-43	-0.6571301535947498
1115	44-45	-0.6729625517019286
1115	46-47	-0.6160609289748251
1115	48-49	-0.6380489478915337
1115	50-51	-0.6182462255680292
1115	52-53	-0.4971042066151341
1115	54-55	-0.42651544352199977
1115	56-57	-0.47025352187706204
1115	58-59	-0.47687149111099814
1115	60-61	-0.4826181553385993
1115	62-63	-0.5384702053501513
1115	64-65	-0.500735597044283
1115	66-67	-0.5471526935451934
1115	68-69	-0.4908442261346053
1115	70-71	-0.641727738170168
1115	72-73	-0.5181053525792194
1115	74-75	-0.6565444940359058
1115	76-77	-0.5379922972122522
1115	78-79	-0.5040623950507168
1115	80-81	-0.5648127345291911
1115	82-83	-0.5573268315954962
1115	84-85	-0.6069163003748557
1115	86-87	-0.6737296582705383
1115	88-89	-0.5641099107436496
1115	90-91	-0.6339561722572427
1115	92-93	-0.5458640759867528
1115	94-95	-0.5517549314144539
1115	96-97	-0.44026123689773655
1115	98-99	-0.39595181724892115
1115	100-101	-0.3532994836330374
1116	1	-0.6095519000217777
1116	2	-1.1025568874729288
1116	3	-0.7235487558632343
1116	4	-0.7555491488911343
1116	5	-0.9094846912106931
1116	6	-0.8131255555196688
1116	7	-0.8181016199885747
1116	8	-1.0189789302692134
1116	9	-1.0980920040342568
1116	10-11	-1.288355666823982
1116	12-13	-1.017169013801464
1116	14-15	-0.9568944190367645
1116	16-17	-1.1807790929077768
1116	18-19	-1.2186837653854568
1116	20-21	-1.3326508884700843
1116	22-23	-1.1842520643149825
1116	24-25	-1.317217312548955
1116	26-27	-1.2135920182178026
1116	28-29	-1.0852945947271095
1116	30-31	-1.1523356564035083
1116	32-33	-1.1031194679118244
1116	34-35	-1.2700569708526643
1116	36-37	-1.3045865498996179
1116	38-39	-1.1988991660781565
1116	40-41	-1.3133634295326928
1116	42-43	-1.2647898355176181
1116	44-45	-1.1635115146058013
1116	46-47	-0.9307959612071599
1116	48-49	-1.1200554586935425
1116	50-51	-1.0022032426942644
1116	52-53	-1.0511553633761963
1116	54-55	-0.9716642687468564
1116	56-57	-0.8786462319662292
1116	58-59	-1.0860877822699422
1116	60-61	-1.290961246296824
1116	62-63	-1.3057101592855886
1116	64-65	-1.1709476323776045
1116	66-67	-1.2552603147863692
1116	68-69	-1.1461609522048306
1116	70-71	-1.2906947434585874
1116	72-73	-1.094989834095486
1116	74-75	-1.2130154077356181
1116	76-77	-1.2272857433051314
1116	78-79	-1.1944673257608613
1116	80-81	-1.2518384174557013
1116	82-83	-1.2286259038705438
1116	84-85	-1.1196307804757346
1116	86-87	-1.1495045048292063
1116	88-89	-1.2359075065077683
1116	90-91	-1.3819909490756963
1116	92-93	-1.298674271954173
1116	94-95	-1.2716839688193993
1116	96-97	-1.27811363727346
1116	98-99	-1.2299918278000206
1116	100-101	-1.1314933633504722
1201	1	0.5124437989029538
1201	2	1.190056015752873
1201	3	0.6258792011260113
1201	4	0.6276691306787612
1201	5	0.650795953950599
1201	6	0.810907777813668
1201	7	0.7297360144200269
1201	8	0.7607253708060568
1201	9	1.2921800389764968
1201	10-11	1.1565959460792428
1201	12-13	0.8185186206071364
1201	14-15	0.9449942906406577
1201	16-17	1.0909037027911452
1201	18-19	1.0245447292382082
1201	20-21	1.1580372835729236
1201	22-23	1.1531990109538341
1201	24-25	1.1942993541177103
1201	26-27	1.0562165839327307
1201	28-29	1.0468903515094397
1201	30-31	1.039978322091116
1201	32-33	1.1040267686473229
1201	34-35	1.22764517968497
1201	36-37	1.0718274285950073
1201	38-39	1.1384244898358205
1201	40-41	1.0500037747683777
1201	42-43	1.1485295193210874
1201	44-45	1.025905152060865
1201	46-47	1.112430920513269
1201	48-49	1.0925638961451654
1201	50-51	1.346961273434765
1201	52-53	0.8275946366238003
1201	54-55	0.9154803549090573
1201	56-57	0.9128102196466727
1201	58-59	0.879410067192417
1201	60-61	1.0280064956386568
1201	62-63	1.0158070450154923
1201	64-65	0.9300883891277749
1201	66-67	0.9156214056437406
1201	68-69	0.9358476499457069
1201	70-71	0.7614638586919469
1201	72-73	0.8287655422485969
1201	74-75	0.9704727643073952
1201	76-77	0.9733760846518535
1201	78-79	0.8919756849918272
1201	80-81	0.8760648083507476
1201	82-83	0.8631805477423597
1201	84-85	0.7651396496317915
1201	86-87	0.9719895811922967
1201	88-89	0.8301285149976074
1201	90-91	0.9532085132898942
1201	92-93	0.9017687387985127
1201	94-95	0.7925418376322106
1201	96-97	0.7166110939093322
1201	98-99	0.6770565592967515
1201	100-101	0.5074716904129701
1202	1	0.46789740041576167
1202	2	1.2856599352990372
1202	3	0.7018600847429965
1202	4	0.6869197409589702
1202	5	0.6743066295565825
1202	6	0.5271851716592906
1202	7	0.7680578985527404
1202	8	0.6379129245279103
1202	9	0.9622843539154715
1202	10-11	1.0698171941452514
1202	12-13	0.8670404015939042
1202	14-15	0.7421520008005373
1202	16-17	0.8834469381358261
1202	18-19	0.9741036083855263
1202	20-21	1.2200458790688842
1202	22-23	0.8726652650366944
1202	24-25	1.2651930794056554
1202	26-27	0.951197364403761
1202	28-29	0.9666701692849315
1202	30-31	1.041286762868154
1202	32-33	0.9900741470210477
1202	34-35	1.075005124673794
1202	36-37	1.1140938889697694
1202	38-39	1.0805770770801004
1202	40-41	1.002203602858465
1202	42-43	1.1041779979183062
1202	44-45	1.2279048082410355
1202	46-47	1.1416634458699875
1202	48-49	1.041479419610873
1202	50-51	1.1237893291335794
1202	52-53	1.0426333163556194
1202	54-55	1.042923916882586
1202	56-57	1.0879512201624024
1202	58-59	1.1078908648544399
1202	60-61	1.0712390897593451
1202	62-63	1.000125697241721
1202	64-65	0.9237389994079876
1202	66-67	1.010232373496585
1202	68-69	0.9356861921495963
1202	70-71	1.0168518593795923
1202	72-73	1.0956501906928082
1202	74-75	1.2054369038982529
1202	76-77	1.1314570198418181
1202	78-79	0.992050500188661
1202	80-81	1.1968177737968588
1202	82-83	1.1583203105066673
1202	84-85	1.1595034797847887
1202	86-87	1.1308569011166583
1202	88-89	1.0192097596254222
1202	90-91	1.0245216987806955
1202	92-93	1.0305201914373363
1202	94-95	1.056283972753409
1202	96-97	0.9702996618997091
1202	98-99	0.9971370131389392
1202	100-101	0.9874063646436717
1203	1	0.4324256962049553
1203	2	1.073794919147133
1203	3	0.5448501323705699
1203	4	0.5495643439076545
1203	5	0.48734530120908204
1203	6	0.6534867160208009
1203	7	0.696285013549705
1203	8	0.8696896876032767
1203	9	0.884912501987813
1203	10-11	1.0051390270191902
1203	12-13	0.7389767581180209
1203	14-15	0.7801734029121974
1203	16-17	0.9910151040095982
1203	18-19	0.7983027797168845
1203	20-21	1.0834402426677912
1203	22-23	0.7952829099964802
1203	24-25	1.1077663689131825
1203	26-27	0.9397243297987004
1203	28-29	0.849224903293603
1203	30-31	0.7628037354940744
1203	32-33	0.7895508765672474
1203	34-35	1.1348354320783614
1203	36-37	1.217961458185954
1203	38-39	0.8639903732126726
1203	40-41	1.018220310886747
1203	42-43	0.9804167255874106
1203	44-45	0.9515831329137825
1203	46-47	1.0624250023235433
1203	48-49	1.1322986219937334
1203	50-51	0.9082437799621772
1203	52-53	1.0067591274854237
1203	54-55	0.9489376220979224
1203	56-57	0.9400290186022886
1203	58-59	0.9184192926058188
1203	60-61	0.9750456601295241
1203	62-63	0.9429917273479518
1203	64-65	0.9756786415211565
1203	66-67	1.0591758007699426
1203	68-69	0.9929909049500623
1203	70-71	0.9718415784482559
1203	72-73	1.0459944369396368
1203	74-75	0.9563394309740616
1203	76-77	1.2255689480113006
1203	78-79	1.0249212028334327
1203	80-81	0.9091718579591017
1203	82-83	0.9330813310321702
1203	84-85	1.033178640058253
1203	86-87	1.0870169093036992
1203	88-89	1.1534733365815946
1203	90-91	1.169356119904343
1203	92-93	1.00361242896388
1203	94-95	1.136698495595656
1203	96-97	1.0871078737178657
1203	98-99	1.0195944183045853
1203	100-101	0.7244081569055716
1204	1	0.24095213223628775
1204	2	0.8072591407528762
1204	3	0.45618284695934364
1204	4	0.3417227765120927
1204	5	0.345517828950598
1204	6	0.41714788198033403
1204	7	0.5011209102533627
1204	8	0.4754389124727254
1204	9	0.7378013931431653
1204	10-11	0.7498830554542408
1204	12-13	0.5815457039404706
1204	14-15	0.5072704625156561
1204	16-17	0.5568327392494794
1204	18-19	0.5954574896548692
1204	20-21	0.6287449658645912
1204	22-23	0.5083953651204993
1204	24-25	0.6973822968260421
1204	26-27	0.7450678860160664
1204	28-29	0.6843406119261104
1204	30-31	0.6094051450077842
1204	32-33	0.5996164821889849
1204	34-35	0.6805210911433051
1204	36-37	0.6748788608866718
1204	38-39	0.5152231877524898
1204	40-41	0.6643079414350481
1204	42-43	0.6424635036960922
1204	44-45	0.5325822353942016
1204	46-47	0.5181046184299376
1204	48-49	0.3234283492701664
1204	50-51	0.4664081484347662
1204	52-53	0.48077823037380085
1204	54-55	0.5571395997007258
1204	56-57	0.3796797508966705
1204	58-59	0.5826700932340856
1204	60-61	0.5065201675136635
1204	62-63	0.46991043043215797
1204	64-65	0.498708050586103
1204	66-67	0.5471747910604066
1204	68-69	0.5085927020290413
1204	70-71	0.5658167232752831
1204	72-73	0.5886086412069318
1204	74-75	0.5073648215990616
1204	76-77	0.6531152773601931
1204	78-79	0.6189982110334924
1204	80-81	0.6204886364757485
1204	82-83	0.45660437586735725
1204	84-85	0.6018031912984583
1204	86-87	0.7146162739006314
1204	88-89	0.6990802077059435
1204	90-91	0.8317927580815621
1204	92-93	0.8437951710901821
1204	94-95	0.7594226970072135
1204	96-97	0.7646424741176681
1204	98-99	0.806378824921751
1204	100-101	0.8326604924963021
1205	1	0.2540223877107408
1205	2	0.6684599086969172
1205	3	0.4673546269167659
1205	4	0.44199127179798126
1205	5	0.5108757593033957
1205	6	0.48118709654846015
1205	7	0.4551549925222176
1205	8	0.4230124754289264
1205	9	0.6410228613609235
1205	10-11	0.6243915665171968
1205	12-13	0.4022402751083547
1205	14-15	0.47329404733165603
1205	16-17	0.6045095422072038
1205	18-19	0.41231115259586915
1205	20-21	0.6831759697043154
1205	22-23	0.3675094732409363
1205	24-25	0.6994341473050554
1205	26-27	0.6686876301614433
1205	28-29	0.5105730765702745
1205	30-31	0.5462790520181215
1205	32-33	0.508164968160699
1205	34-35	0.7895488293200117
1205	36-37	0.6592045575487759
1205	38-39	0.6542707185462788
1205	40-41	0.5037049913133913
1205	42-43	0.5367475241872768
1205	44-45	0.5739732785815477
1205	46-47	0.6724425993453877
1205	48-49	0.7043225336147501
1205	50-51	0.6965242904663995
1205	52-53	0.5230690891785486
1205	54-55	0.5914258536925132
1205	56-57	0.7034710468972776
1205	58-59	0.6365448603797716
1205	60-61	0.6196658630352587
1205	62-63	0.6057165340665875
1205	64-65	0.6381779268406689
1205	66-67	0.6487503594150326
1205	68-69	0.7109970416732025
1205	70-71	0.7751767540690722
1205	72-73	0.685320286774143
1205	74-75	0.7650985550616483
1205	76-77	0.7727785177418838
1205	78-79	0.663707071853139
1205	80-81	0.7652618886427192
1205	82-83	0.7243095015136447
1205	84-85	0.5951036398994347
1205	86-87	0.7764898245012972
1205	88-89	0.7848360575766797
1205	90-91	0.7912386836061955
1205	92-93	0.7761667923264959
1205	94-95	0.7507024215738198
1205	96-97	0.8598013615492377
1205	98-99	0.97088624299505
1205	100-101	1.0044059969823138
1206	1	0.34195449072685236
1206	2	0.7518862044321182
1206	3	0.5159521571008554
1206	4	0.5624590677856744
1206	5	0.6331431237619185
1206	6	0.5187140671218415
1206	7	0.6131750081307246
1206	8	0.6849392072840459
1206	9	0.9348127433790125
1206	10-11	0.8452185875886755
1206	12-13	0.6217727086574527
1206	14-15	0.6494773095085762
1206	16-17	0.8474162814074973
1206	18-19	0.8196264902444952
1206	20-21	0.9058077238245019
1206	22-23	0.8080600172431431
1206	24-25	1.0159194799038715
1206	26-27	0.9119329361339865
1206	28-29	0.8737513577987528
1206	30-31	0.862697818946458
1206	32-33	0.9371726805970084
1206	34-35	1.049708701697547
1206	36-37	0.9486544726201558
1206	38-39	0.9114477602760758
1206	40-41	0.9639836489822144
1206	42-43	1.0694691419625997
1206	44-45	1.0571252778470352
1206	46-47	0.8099070211422017
1206	48-49	0.9488733301074319
1206	50-51	0.9502008960762751
1206	52-53	0.7942455800200321
1206	54-55	0.998614946104027
1206	56-57	0.8902026724768604
1206	58-59	0.9976842810288957
1206	60-61	1.0307140428084764
1206	62-63	0.9153869192293271
1206	64-65	0.9900802130271416
1206	66-67	1.0375805251405907
1206	68-69	1.128420605920553
1206	70-71	1.179287758063019
1206	72-73	1.196287554827208
1206	74-75	1.2867639592759517
1206	76-77	1.1539490406267063
1206	78-79	1.1140536724132133
1206	80-81	1.1938478272186686
1206	82-83	1.1434069628366927
1206	84-85	1.1439685804494033
1206	86-87	1.1032153673558156
1206	88-89	1.2899788294630206
1206	90-91	1.4651902742961838
1206	92-93	1.356073141314237
1206	94-95	1.4308342904624034
1206	96-97	1.4305595215822926
1206	98-99	1.476056559296751
1206	100-101	1.457220118085928
1207	1	0.17996810245723083
1207	2	0.6309244115261734
1207	3	0.329489575765777
1207	4	0.3741613496989302
1207	5	0.40230104520900056
1207	6	0.33133890173297686
1207	7	0.2651089250828562
1207	8	0.23603757061393793
1207	9	0.5475368113107919
1207	10-11	0.552882209287695
1207	12-13	0.4483241921729402
1207	14-15	0.5138965000546776
1207	16-17	0.47553578732524926
1207	18-19	0.42841792808546586
1207	20-21	0.5578374756958837
1207	22-23	0.5993657736819742
1207	24-25	0.5003439266441276
1207	26-27	0.3722334907530964
1207	28-29	0.40218487600511565
1207	30-31	0.4411863912553855
1207	32-33	0.26681716249938603
1207	34-35	0.583345852115329
1207	36-37	0.6579196476151807
1207	38-39	0.6248191103929841
1207	40-41	0.7197609313485955
1207	42-43	0.6684772618763262
1207	44-45	0.496352798554625
1207	46-47	0.5339955698888659
1207	48-49	0.7017442996033765
1207	50-51	0.6377897076326491
1207	52-53	0.39314699013004883
1207	54-55	0.4237912098562262
1207	56-57	0.4989193454872094
1207	58-59	0.59129709889271
1207	60-61	0.5456645167721845
1207	62-63	0.45555421120185
1207	64-65	0.6227481393679213
1207	66-67	0.5050508004564236
1207	68-69	0.7437711850081499
1207	70-71	0.6323726002865726
1207	72-73	0.6565887891266016
1207	74-75	0.5507198344322788
1207	76-77	0.6455244035759691
1207	78-79	0.6236851950782807
1207	80-81	0.5798208121932049
1207	82-83	0.581282372910465
1207	84-85	0.6849582855587855
1207	86-87	0.8208057195208269
1207	88-89	0.6612224631244139
1207	90-91	0.896496121359057
1207	92-93	0.9998817070982291
1207	94-95	0.9977041815323098
1207	96-97	0.9987409690294129
1207	98-99	1.0770411894600542
1207	100-101	1.0537637173101828
1208	1	0.15752951318867048
1208	2	0.6959607776576391
1208	3	0.275422058268866
1208	4	0.25149770210732925
1208	5	0.2079769063315524
1208	6	0.24961253971842723
1208	7	0.2073169668009811
1208	8	0.26882060890129367
1208	9	0.5768657532622115
1208	10-11	0.4875007079840046
1208	12-13	0.42926147774999635
1208	14-15	0.44967048111684704
1208	16-17	0.4600465599340069
1208	18-19	0.33559234828582163
1208	20-21	0.42694204547768777
1208	22-23	0.4199894871443135
1208	24-25	0.6368898303081849
1208	26-27	0.5072451553613107
1208	28-29	0.4913951134142067
1208	30-31	0.5047687982815887
1208	32-33	0.6184934353139866
1208	34-35	0.6636642273040181
1208	36-37	0.6985893333569138
1208	38-39	0.6696530612643912
1208	40-41	0.5787275842921886
1208	42-43	0.7941771383687097
1208	44-45	0.6764289615846764
1208	46-47	0.644469015751362
1208	48-49	0.8116496104308837
1208	50-51	0.8290755591490466
1208	52-53	0.5116422556714184
1208	54-55	0.5628422596709655
1208	56-57	0.7279340291704841
1208	58-59	0.649238638620993
1208	60-61	0.6373874480196164
1208	62-63	0.6479879973964415
1208	64-65	0.6930788653182418
1208	66-67	0.5656690246913598
1208	68-69	0.7249143166123773
1208	70-71	0.7531781444062347
1208	72-73	0.7525274470105003
1208	74-75	0.7184822881169168
1208	76-77	0.8535379894137662
1208	78-79	0.9030518754680159
1208	80-81	0.8082076654936046
1208	82-83	0.8990853096471199
1208	84-85	0.9250063162984645
1208	86-87	0.8896372002399175
1208	88-89	0.9140713721404659
1208	90-91	1.0529418466232272
1208	92-93	1.0878925483223263
1208	94-95	1.022018028108402
1208	96-97	0.9141444272426682
1208	98-99	1.1822470354872294
1208	100-101	1.3367574046986803
1209	1	0.12156542263441494
1209	2	0.40309582839924474
1209	3	0.3466710824687098
1209	4	0.12803946635401076
1209	5	0.24491679704193103
1209	6	0.18303954986674853
1209	7	0.03822250934587146
1209	8	0.1866426229528173
1209	9	0.4083567759007778
1209	10-11	0.17872240977947484
1209	12-13	0.2039531249006572
1209	14-15	0.19740272155400618
1209	16-17	0.19600284408701185
1209	18-19	0.19988586897278537
1209	20-21	0.29033392682038794
1209	22-23	0.23310033804204267
1209	24-25	0.4397938115728195
1209	26-27	0.32294382827308965
1209	28-29	0.26904928983886833
1209	30-31	0.3172004922706648
1209	32-33	0.33379788496269924
1209	34-35	0.5172239462735746
1209	36-37	0.35485006715862966
1209	38-39	0.33115579350482705
1209	40-41	0.329453579608348
1209	42-43	0.2948601984780055
1209	44-45	0.39106986712722147
1209	46-47	0.26620203682865196
1209	48-49	0.31825382588755957
1209	50-51	0.33200295961744075
1209	52-53	0.33480775137789465
1209	54-55	0.270379340076893
1209	56-57	0.31260225711739764
1209	58-59	0.43318867765299274
1209	60-61	0.40506504364802964
1209	62-63	0.41130181472665583
1209	64-65	0.19483530559927686
1209	66-67	0.22774943062422182
1209	68-69	0.36549199030480395
1209	70-71	0.38789321076064454
1209	72-73	0.4108295547388394
1209	74-75	0.48467666750801897
1209	76-77	0.3404349449172841
1209	78-79	0.32691214088566056
1209	80-81	0.37587745472077216
1209	82-83	0.3900376905994989
1209	84-85	0.43383535611110347
1209	86-87	0.29531635714858595
1209	88-89	0.5820417078157227
1209	90-91	0.7213571471696767
1209	92-93	0.7954218223270111
1209	94-95	0.6605231022692166
1209	96-97	0.7977626942215927
1209	98-99	0.8940307981726292
1209	100-101	0.9187441338165598
1210	1	-0.024929717078780556
1210	2	0.2941473399537884
1210	3	-0.007154588828328201
1210	4	-0.1512094081340294
1210	5	0.09431741513781589
1210	6	0.04606394219722887
1210	7	-0.042278597452117594
1210	8	0.04520025665080851
1210	9	0.06057090655640707
1210	10-11	0.042011471193397654
1210	12-13	-0.060666767520721976
1210	14-15	-0.09580570935934674
1210	16-17	0.1099356662614639
1210	18-19	0.004626921019024621
1210	20-21	0.015014452522699173
1210	22-23	0.11140175067986036
1210	24-25	0.07818793859259898
1210	26-27	-0.03569026538233544
1210	28-29	0.07435336520807567
1210	30-31	0.03074727186280768
1210	32-33	0.05500028462905249
1210	34-35	0.24545157237903936
1210	36-37	0.25401007699682765
1210	38-39	0.06358978663947568
1210	40-41	0.12979738207432234
1210	42-43	0.19213865174118183
1210	44-45	0.15386862238050014
1210	46-47	0.07210763284204091
1210	48-49	0.3034826176063561
1210	50-51	0.2903932369050892
1210	52-53	0.26120194255987883
1210	54-55	0.26467852842504414
1210	56-57	0.1818348771809184
1210	58-59	0.27123472472666776
1210	60-61	0.38891060522770005
1210	62-63	0.38462530985567156
1210	64-65	0.4550162430090481
1210	66-67	0.33189537824647886
1210	68-69	0.42865860884982254
1210	70-71	0.31212139293852914
1210	72-73	0.33756006279654116
1210	74-75	0.45063166841698177
1210	76-77	0.3576117010902138
1210	78-79	0.43762134709228206
1210	80-81	0.34245750241467476
1210	82-83	0.5599659358702098
1210	84-85	0.5407140788555296
1210	86-87	0.5444480286808826
1210	88-89	0.5406271451345965
1210	90-91	0.5130331708241442
1210	92-93	0.6621815241866393
1210	94-95	0.5179573627463689
1210	96-97	0.4652174866033967
1210	98-99	0.8668099839542833
1210	100-101	0.9317182657554355
1211	1	0.1128042384633936
1211	2	0.2328472245440878
1211	3	0.13791290075970863
1211	4	0.1343731599827862
1211	5	0.14583404918869292
1211	6	0.25706675217264063
1211	7	0.1020788715628882
1211	8	0.1857253708060611
1211	9	0.07730531370177118
1211	10-11	0.26241829040159104
1211	12-13	0.08705451804303976
1211	14-15	0.2740660855124517
1211	16-17	0.2816308090182531
1211	18-19	0.274667439860913
1211	20-21	0.22122775976340137
1211	22-23	0.16526421241903222
1211	24-25	0.19924331016166974
1211	26-27	0.12718105279720504
1211	28-29	0.1956533551724462
1211	30-31	0.236499567512368
1211	32-33	0.2367260360465835
1211	34-35	0.29829792693772106
1211	36-37	0.11616259343016822
1211	38-39	0.21449738360871606
1211	40-41	0.15094370150830372
1211	42-43	0.3034720101635884
1211	44-45	0.20418537184109198
1211	46-47	0.4443133380956894
1211	48-49	0.2863932001744658
1211	50-51	0.3685444236179194
1211	52-53	0.25193529596445785
1211	54-55	0.273932003260704
1211	56-57	0.1917343954708457
1211	58-59	0.333744133126487
1211	60-61	0.24278122091339327
1211	62-63	0.16768579959424557
1211	64-65	0.3643242865636722
1211	66-67	0.27597122249355976
1211	68-69	0.4403996645977202
1211	70-71	0.2873264960545825
1211	72-73	0.1896336741167346
1211	74-75	0.3118797240143536
1211	76-77	0.41034201871779175
1211	78-79	0.3298650622812076
1211	80-81	0.3362937460796829
1211	82-83	0.30244611550792655
1211	84-85	0.3751619939541371
1211	86-87	0.3123020354047519
1211	88-89	0.3766080021770968
1211	90-91	0.4558081469895292
1211	92-93	0.49369840912818574
1211	94-95	0.49289714898752734
1211	96-97	0.5215436946419345
1211	98-99	0.6537122369524297
1211	100-101	0.5954112508525284
1212	1	-0.14277948541077023
1212	2	-0.21767192542359481
1212	3	-0.23619996554065636
1212	4	-0.3336563595173203
1212	5	-0.127253310755286
1212	6	-0.15954099669613697
1212	7	-0.28478212283486926
1212	8	-0.1007329625272746
1212	9	-0.5436209414156608
1212	10-11	-0.17979008333252722
1212	12-13	-0.17327966370658743
1212	14-15	-0.10007960641816993
1212	16-17	-0.2217317138755206
1212	18-19	-0.3009981629186598
1212	20-21	-0.24546516740746682
1212	22-23	-0.21604167532067464
1212	24-25	-0.008255915490131827
1212	26-27	0.0334697702072404
1212	28-29	-0.03380621711800558
1212	30-31	-0.20094067300692586
1212	32-33	-0.09953046174484115
1212	34-35	-0.09172442815815884
1212	36-37	-0.05571914003244416
1212	38-39	-0.19275590232103923
1212	40-41	-0.11694205856495188
1212	42-43	-0.1705965836200818
1212	44-45	-0.11654460284109547
1212	46-47	-0.1151961628200624
1212	48-49	-0.10587139797248568
1212	50-51	-0.12446960891817582
1212	52-53	-0.08157815749385122
1212	54-55	-0.035418419600738105
1212	56-57	-0.001553015647445477
1212	58-59	0.011912395623795646
1212	60-61	0.022331863285721454
1212	62-63	-0.04476672949431304
1212	64-65	-0.261818718715368
1212	66-67	-0.04424869239547746
1212	68-69	-0.04767453142684275
1212	70-71	-0.10516788150412992
1212	72-73	-0.14130002147689424
1212	74-75	-0.06640873079064846
1212	76-77	-0.2062453614265749
1212	78-79	-0.0838826483415076
1212	80-81	-0.15910982400219353
1212	82-83	-0.07069629049293269
1212	84-85	0.02264418394551626
1212	86-87	-0.1587609090037816
1212	88-89	-0.14327675461023404
1212	90-91	-0.15782408474932197
1212	92-93	-0.09475319747599542
1212	94-95	-0.14405558883837344
1212	96-97	-0.15279491099262899
1212	98-99	0.18262825047322195
1212	100-101	0.2265311266874761
1213	1	-0.06928799642387062
1213	2	-0.019200417255106572
1213	3	-0.04892872552291294
1213	4	-0.27155760697282005
1213	5	-0.10790005314789397
1213	6	-0.13015084389588338
1213	7	-0.12004476049863655
1213	8	-0.31253697761157184
1213	9	-0.0737878995032446
1213	10-11	-0.07197725711507985
1213	12-13	-0.16299525102846957
1213	14-15	-0.08813046534869073
1213	16-17	-0.1311808875667353
1213	18-19	-0.10452595990702207
1213	20-21	-0.16116650228924811
1213	22-23	-0.06773751670070993
1213	24-25	0.09255975045015674
1213	26-27	-0.028924616895423583
1213	28-29	0.11303811844230438
1213	30-31	0.17721038361138142
1213	32-33	0.08103558260769006
1213	34-35	0.05596236394998044
1213	36-37	-0.06595665895305558
1213	38-39	0.0589860988272477
1213	40-41	0.08175331632413219
1213	42-43	0.049153476730140255
1213	44-45	0.054262442803249655
1213	46-47	-0.02338369054854894
1213	48-49	0.051019619303993125
1213	50-51	-0.055485221685017905
1213	52-53	-0.013993650865103291
1213	54-55	0.049179142250082464
1213	56-57	-0.025627047434078065
1213	58-59	0.10306590865943832
1213	60-61	-0.05619581137109719
1213	62-63	-0.029753794972677383
1213	64-65	0.06530601704849914
1213	66-67	0.05962791259434397
1213	68-69	-0.005393284689013456
1213	70-71	0.21538459220274575
1213	72-73	0.1684946164869956
1213	74-75	0.20789222600512147
1213	76-77	0.19320524762139968
1213	78-79	0.29481910409860035
1213	80-81	0.20097164064888773
1213	82-83	0.17894629752052538
1213	84-85	0.23327605897813442
1213	86-87	0.2921882206480788
1213	88-89	0.20351828133892624
1213	90-91	0.18514829441974
1213	92-93	0.4004169493870968
1213	94-95	0.28302808430479587
1213	96-97	0.35319056743787414
1213	98-99	0.38433073853366295
1213	100-101	0.6566257868341481
1214	1	-0.26364269356213654
1214	2	-0.4250314998008342
1214	3	-0.44541359577707595
1214	4	-0.5139513310936721
1214	5	-0.32875908545214116
