##FastQC	0.11.8
>>Basic Statistics	pass
#Measure	Value
Filename	proband_R1_fq_gz.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	2392554
Sequences flagged as poor quality	0
Sequence length	101
%GC	44
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1103	26-27	0.49301022244176806
1103	28-29	0.5310367847045541
1103	30-31	0.4740904669254107
1103	32-33	0.6470673412927113
1103	34-35	0.7381238520260993
1103	36-37	0.7665736035368127
1103	38-39	0.5999144499758771
1103	40-41	0.7884187470164292
1103	42-43	0.7344204522729001
1103	44-45	0.788072327171399
1103	46-47	0.6916270424001425
1103	48-49	0.7417111262020484
1103	50-51	0.5276878001105558
1103	52-53	0.6956688315740678
1103	54-55	0.789723727073401
1103	56-57	0.6612015316255295
1103	58-59	0.7569157405405278
1103	60-61	0.6879469068311579
1103	62-63	0.6966626222425845
1103	64-65	0.7003028246505494
1103	66-67	0.7055315892684675
1103	68-69	0.7138716546784494
1103	70-71	0.8824682781454243
1103	72-73	0.7810447287438862
1103	74-75	0.830046912112195
1103	76-77	0.7092658858119307
1103	78-79	0.7968503155023967
1103	80-81	0.8221659728556929
1103	82-83	0.7579368437273928
1103	84-85	0.6568114837301735
1103	86-87	0.8331862162304233
1103	88-89	0.6923756028162629
1103	90-91	0.886672255715176
1103	92-93	0.8501402690199029
1103	94-95	0.9395939311567538
1103	96-97	0.9227289086122283
1103	98-99	1.1857402539881186
1103	100-101	1.337502520560431
1104	1	0.22597355704694877
1104	2	0.3263260370621026
1104	3	0.15601997490748687
1104	4	0.38579810206721277
1104	5	0.3774462879866576
1104	6	0.4890478850394189
1104	7	0.34379129345167314
1104	8	0.4575212279693659
1104	9	0.2946899618751857
1104	10-11	0.4408743780785329
1104	12-13	0.41682752611133367
1104	14-15	0.45098735628685205
1104	16-17	0.418908216992925
1104	18-19	0.4092427729668131
1104	20-21	0.5127880117744681
1104	22-23	0.35101758754900914
1104	24-25	0.3739302706135632
1104	26-27	0.5814948294613345
1104	28-29	0.629173103928558
1104	30-31	0.53590782086264
1104	32-33	0.626718803408103
1104	34-35	0.6723964852998421
1104	36-37	0.7741327603745418
1104	38-39	0.7416343899200157
1104	40-41	0.6087225275865791
1104	42-43	0.6583617348157347
1104	44-45	0.7062224099163785
1104	46-47	0.7229088694644403
1104	48-49	0.6313125963806598
1104	50-51	0.6365285339235456
1104	52-53	0.6014514938495168
1104	54-55	0.5221438042215638
1104	56-57	0.6491112788027635
1104	58-59	0.5561489158003425
1104	60-61	0.47194896963455335
1104	62-63	0.48250534038275106
1104	64-65	0.6129460329652332
1104	66-67	0.5999680567348946
1104	68-69	0.7168793634575223
1104	70-71	0.5673167629939044
1104	72-73	0.6459776746979102
1104	74-75	0.6220109475834406
1104	76-77	0.6967234892517808
1104	78-79	0.7262404345706486
1104	80-81	0.6949940573375031
1104	82-83	0.6429390902168777
1104	84-85	0.6222596993448661
1104	86-87	0.666788007212908
1104	88-89	0.6332723186297358
1104	90-91	0.6586802206199209
1104	92-93	0.6681534926935058
1104	94-95	0.7219714500492564
1104	96-97	0.6629941064800917
1104	98-99	0.6688545869359714
1104	100-101	0.6951517525714834
1105	1	0.2995371920618872
1105	2	0.3981581104853049
1105	3	0.2789107774511379
1105	4	0.19240841557241595
1105	5	0.3402916393565931
1105	6	0.4419671451428613
1105	7	0.2556085986151686
1105	8	0.21327478010672252
1105	9	0.15549776545059046
1105	10-11	0.3070688875228029
1105	12-13	0.3504697397318566
1105	14-15	0.28185091172851884
1105	16-17	0.3589756351099993
1105	18-19	0.28948247058838916
1105	20-21	0.5010067843230317
1105	22-23	0.5132381538679383
1105	24-25	0.4980345655471794
1105	26-27	0.48998843325387753
1105	28-29	0.5278143734594067
1105	30-31	0.4843389461500749
1105	32-33	0.4973328325804687
1105	34-35	0.5347553776129317
1105	36-37	0.5713597498749152
1105	38-39	0.6899061157833515
1105	40-41	0.6004083851234512
1105	42-43	0.5224823658722428
1105	44-45	0.7798378012752565
1105	46-47	0.5896895574360599
1105	48-49	0.7089568903701817
1105	50-51	0.6693222469607463
1105	52-53	0.5593330409427324
1105	54-55	0.6220582460959818
1105	56-57	0.5588937335707485
1105	58-59	0.5706761797610653
1105	60-61	0.5817280526537516
1105	62-63	0.6506282372544447
1105	64-65	0.6436827263586267
1105	66-67	0.7105754941383822
1105	68-69	0.6799768373433324
1105	70-71	0.7323316661235637
1105	72-73	0.6829590154400975
1105	74-75	0.8084819741460834
1105	76-77	0.6895048279709215
1105	78-79	0.7782616293835574
1105	80-81	0.8117684232801352
1105	82-83	1.010847796746603
1105	84-85	0.9031341286763848
1105	86-87	0.7926902028957201
1105	88-89	0.7078299451883296
1105	90-91	0.8090023069232117
1105	92-93	0.8539353338032143
1105	94-95	0.8986618763057344
1105	96-97	1.0497037685634254
1105	98-99	1.130014148204019
1105	100-101	0.7714609183333998
1106	1	0.21905305478154702
1106	2	0.17889679822364002
1106	3	0.12136337275194364
1106	4	0.27185240136738287
1106	5	0.41312124452492327
1106	6	0.3832095610462076
1106	7	0.2122622920538575
1106	8	0.06653381222528765
1106	9	0.33191990642633584
1106	10-11	0.29881188656619884
1106	12-13	0.35555108449210593
1106	14-15	0.26987901383699864
1106	16-17	0.215683219861873
1106	18-19	0.4213097956136096
1106	20-21	0.29018920887519783
1106	22-23	0.30763411251086126
1106	24-25	0.3161466332700442
1106	26-27	0.3578262941127335
1106	28-29	0.35852799928007073
1106	30-31	0.3739577429159411
1106	32-33	0.4202472879014607
1106	34-35	0.4706713988942681
1106	36-37	0.4701805293169343
1106	38-39	0.4403462554748714
1106	40-41	0.4330034566072456
1106	42-43	0.40708533923125856
1106	44-45	0.22352547408782897
1106	46-47	0.3157051384138967
1106	48-49	0.30884157278817526
1106	50-51	0.49569377269098425
1106	52-53	0.3853088176983732
1106	54-55	0.2351590769067471
1106	56-57	0.35779821654175237
1106	58-59	0.477865018853727
1106	60-61	0.5612165929690391
1106	62-63	0.5239215698015229
1106	64-65	0.5938868253745042
1106	66-67	0.5103345393612173
1106	68-69	0.5729059366868086
1106	70-71	0.6863851446522133
1106	72-73	0.5974896859856358
1106	74-75	0.6092318660358487
1106	76-77	0.5817905076239214
1106	78-79	0.5927539699373412
1106	80-81	0.6649732364787582
1106	82-83	0.6716496470696214
1106	84-85	0.7566493492867821
1106	86-87	0.8953960709881343
1106	88-89	0.7979123055295574
1106	90-91	0.6632675832267552
1106	92-93	0.7311185052988094
1106	94-95	0.8325429681535716
1106	96-97	0.767469719736912
1106	98-99	0.8152389192068874
1106	100-101	0.9681466844745827
1107	1	-0.002981732286677641
1107	2	0.10084822386725989
1107	3	0.022096370654779207
1107	4	0.08314713810502639
1107	5	-0.061141555887530785
1107	6	0.13912209173450663
1107	7	0.09834381530141911
1107	8	0.15233509510767362
1107	9	0.033598371423657625
1107	10-11	0.03529718771254409
1107	12-13	0.07146829865830284
1107	14-15	0.13878012842789644
1107	16-17	0.09876658096634117
1107	18-19	0.24614932327062178
1107	20-21	0.11819232500464238
1107	22-23	0.24669239732073578
1107	24-25	0.06374719118974781
1107	26-27	0.18374241343993702
1107	28-29	0.23958070617342742
1107	30-31	0.1267879177028206
1107	32-33	0.20241778698477475
1107	34-35	0.23225836480411033
1107	36-37	0.21394650972444396
1107	38-39	0.20268448261042948
1107	40-41	0.09673438616075458
1107	42-43	0.07833176219700988
1107	44-45	0.03497347227717995
1107	46-47	0.13150416119007247
1107	48-49	0.12569861978974473
1107	50-51	0.18103080542763195
1107	52-53	0.2192036561728088
1107	54-55	0.1711769426301828
1107	56-57	0.3936209800370065
1107	58-59	0.05912896244455368
1107	60-61	0.24093057108570548
1107	62-63	0.34371707500728377
1107	64-65	0.3015651360699607
1107	66-67	0.2207673144867286
1107	68-69	0.3874270070551802
1107	70-71	0.36707647464789517
1107	72-73	0.376742375143877
1107	74-75	0.3637363121385562
1107	76-77	0.23523667339854626
1107	78-79	0.24459549231415423
1107	80-81	0.2040646705801734
1107	82-83	0.2342939649353184
1107	84-85	0.23223692087948677
1107	86-87	0.37456131708520246
1107	88-89	0.3504333643733162
1107	90-91	0.5234899379821201
1107	92-93	0.43404178941879934
1107	94-95	0.5092818333689699
1107	96-97	0.675018490492036
1107	98-99	0.7835315658264754
1107	100-101	0.6194310234431377
1108	1	0.026302639728974953
1108	2	0.11058560102754456
1108	3	0.17915037392023692
1108	4	0.2631839515118841
1108	5	0.04880992435029441
1108	6	0.04818404299910384
1108	7	0.001611120683264744
1108	8	-0.11647301308369862
1108	9	0.05177140983898454
1108	10-11	0.14670634023403295
1108	12-13	0.02245586835732638
1108	14-15	0.11123931021528222
1108	16-17	0.23923729967494722
1108	18-19	0.09721891447237141
1108	20-21	0.12735609075431142
1108	22-23	0.14077283230425763
1108	24-25	0.14885108509319878
1108	26-27	0.21416245595249706
1108	28-29	0.2729215613534848
1108	30-31	0.30172230050064286
1108	32-33	0.2616077380029225
1108	34-35	0.17375600812995629
1108	36-37	0.19518068304011393
1108	38-39	0.24728947013391434
1108	40-41	0.15943108373631532
1108	42-43	0.2510447870576158
1108	44-45	0.1927413321705913
1108	46-47	0.2524039332242083
1108	48-49	0.2535092232831673
1108	50-51	0.2745334701637745
1108	52-53	0.23207263741183226
1108	54-55	0.2947600115436515
1108	56-57	0.40983320393645073
1108	58-59	0.25484389728944024
1108	60-61	0.32628669073697836
1108	62-63	0.2659308854259379
1108	64-65	0.3918384640635466
1108	66-67	0.3317451032178269
1108	68-69	0.3410833947203713
1108	70-71	0.36701956019670234
1108	72-73	0.30542748958890087
1108	74-75	0.2764422515735774
1108	76-77	0.175198396697283
1108	78-79	0.25290538726501666
1108	80-81	0.3550187385386536
1108	82-83	0.3422696126356328
1108	84-85	0.3245622497356493
1108	86-87	0.30065678549345165
1108	88-89	0.40754936511266493
1108	90-91	0.3957236183986126
1108	92-93	0.44526887730889086
1108	94-95	0.5708844488151961
1108	96-97	0.6856905277059226
1108	98-99	0.7139296589228117
1108	100-101	0.8004016497331428
1109	1	0.00495316386894018
1109	2	-0.08587165572721034
1109	3	0.020064296849518826
1109	4	0.0030075156636613087
1109	5	-0.034086133526571416
1109	6	0.18068367388644901
1109	7	-0.10452796096445383
1109	8	-0.06669595712621401
1109	9	0.11062346948759227
1109	10-11	0.03759184148901795
