##FastQC	0.11.8
>>Basic Statistics	pass
#Measure	Value
Filename	mother_R1_fq_gz.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	1776099
Sequences flagged as poor quality	0
Sequence length	101
%GC	44
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1105	40-41	0.6574194356725371
1105	42-43	0.7865756299608009
1105	44-45	0.8319470059315606
1105	46-47	0.5151503704199598
1105	48-49	0.5621132599663738
1105	50-51	0.940430648005055
1105	52-53	0.6822068136410238
1105	54-55	0.693922171155883
1105	56-57	0.7632489682028449
1105	58-59	0.6610434569193586
1105	60-61	0.655540959034596
1105	62-63	0.877381329703816
1105	64-65	0.9125953521442725
1105	66-67	0.8319113100649389
1105	68-69	0.8033407839526205
1105	70-71	0.8500815855807886
1105	72-73	0.9300464507219388
1105	74-75	0.8997321745183129
1105	76-77	0.9112774474850127
1105	78-79	0.873455037399502
1105	80-81	1.035583381223688
1105	82-83	0.9844909049098689
1105	84-85	0.9157948162985292
1105	86-87	0.9317838556270388
1105	88-89	1.0641462140415072
1105	90-91	1.0093025104859734
1105	92-93	1.1573300018525856
1105	94-95	1.3234703288765175
1105	96-97	1.4115555491735599
1105	98-99	1.7476848776018201
1105	100-101	1.7539646838497127
1106	1	0.1549863992660825
1106	2	0.2332654044631468
1106	3	0.3114502339515042
1106	4	0.31458037877568756
1106	5	0.33742670753045445
1106	6	0.6050377551101604
1106	7	0.4914242246541036
1106	8	0.3261254392966393
1106	9	0.4688107900344747
1106	10-11	0.4271147997945164
1106	12-13	0.393259944039535
1106	14-15	0.3774613192564331
1106	16-17	0.5013212553830542
1106	18-19	0.4294487709279764
1106	20-21	0.606421434742785
1106	22-23	0.5183418591746971
1106	24-25	0.52138815466094
1106	26-27	0.5506926752350765
1106	28-29	0.6606757201232583
1106	30-31	0.909621124496347
1106	32-33	0.8372206225292302
1106	34-35	0.8691526714775826
1106	36-37	0.6707953436514984
1106	38-39	0.6655696407585232
1106	40-41	0.7176680119586862
1106	42-43	0.7068440218550265
1106	44-45	0.7717183273711044
1106	46-47	0.8243687656462839
1106	48-49	0.5616665086490968
1106	50-51	0.7737361876898134
1106	52-53	0.6250595979487343
1106	54-55	0.6885013042530304
1106	56-57	0.49944792145613803
1106	58-59	0.8014460731860282
1106	60-61	0.8508845122188546
1106	62-63	0.851106382930233
1106	64-65	0.7619019795713626
1106	66-67	0.8591937765996533
1106	68-69	0.8725873960489849
1106	70-71	0.7677582197446853
1106	72-73	0.9783262291686654
1106	74-75	1.0099827879525591
1106	76-77	0.9090991202773395
1106	78-79	0.8564229000458141
1106	80-81	0.8705693312184977
1106	82-83	0.8464845433227097
1106	84-85	0.8473265842809425
1106	86-87	0.8391146199428974
1106	88-89	0.9305069294879118
1106	90-91	0.7649589127687193
1106	92-93	0.7797780790532371
1106	94-95	1.205851713954047
1106	96-97	0.8648268458199091
1106	98-99	0.858338025185148
1106	100-101	1.293201577644183
1107	1	0.10610849655090249
1107	2	0.16758988474261827
1107	3	0.1682603273686354
1107	4	0.3375918726700462
1107	5	0.301894198680003
1107	6	0.41261998246157816
1107	7	0.09417745682453216
1107	8	0.1849027509418093
1107	9	0.26483954816363564
1107	10-11	0.21643935805155934
1107	12-13	0.32289750427720776
1107	14-15	0.42077489827111236
1107	16-17	0.36348731642389964
1107	18-19	0.3279531610653663
1107	20-21	0.44703761352975846
1107	22-23	0.4759306366423033
1107	24-25	0.5105837380111709
1107	26-27	0.6417116861675325
1107	28-29	0.5260078266094368
1107	30-31	0.5898491309216993
1107	32-33	0.45849851900620564
1107	34-35	0.7267966570673252
1107	36-37	0.5457129213561487
1107	38-39	0.6279665154173735
1107	40-41	0.5347630354299326
1107	42-43	0.4669524106824028
1107	44-45	0.6217236298461088
1107	46-47	0.4443934065595556
1107	48-49	0.3290040423743932
1107	50-51	0.5312056594697268
1107	52-53	0.4942069911584426
1107	54-55	0.3340232081534751
1107	56-57	0.4139467595902957
1107	58-59	0.45827285380391913
1107	60-61	0.5042459694637529
1107	62-63	0.7589097546805093
1107	64-65	0.5413790619624663
1107	66-67	0.46514907985444154
1107	68-69	0.42892962402422086
1107	70-71	0.48175971691409103
1107	72-73	0.5932012311180941
1107	74-75	0.5603993441509942
1107	76-77	0.40664734940664005
1107	78-79	0.44018812516706873
1107	80-81	0.4233539103735353
1107	82-83	0.3452804136304124
1107	84-85	0.4203639667297523
1107	86-87	0.522365816898656
1107	88-89	0.5841417761060299
1107	90-91	0.5320442670208294
1107	92-93	0.4831111524613263
1107	94-95	0.657490802552168
1107	96-97	0.9150607785408589
1107	98-99	0.8963592662762103
1107	100-101	0.8826452856337674
1108	1	0.16729492259355894
1108	2	0.264370243376014
1108	3	0.32843187271589613
1108	4	0.2621188277401316
1108	5	0.3501352832150175
1108	6	0.4373058184573182
1108	7	0.34202249035646304
1108	8	0.3923033784063392
1108	9	0.3044365892942267
1108	10-11	0.22643446497956887
1108	12-13	0.25710525835717135
1108	14-15	0.6150088446775825
1108	16-17	0.34390495450926295
1108	18-19	0.32680185000990036
1108	20-21	0.4321511615826097
1108	22-23	0.5137756701742404
1108	24-25	0.38933830727692254
1108	26-27	0.5546196100658776
1108	28-29	0.5688242212788666
1108	30-31	0.5278668611119528
1108	32-33	0.6120278630467268
1108	34-35	0.6099912574184749
1108	36-37	0.6128783935375921
1108	38-39	0.6048165283696214
1108	40-41	0.6276205894696005
1108	42-43	0.5025558415893485
1108	44-45	0.717195523464973
1108	46-47	0.5610845385861438
