##FastQC	0.11.8
>>Basic Statistics	pass
#Measure	Value
Filename	proband_R2_fq_gz.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	2392554
Sequences flagged as poor quality	0
Sequence length	101
%GC	44
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1110	18-19	-0.23505812982272545
1110	20-21	-0.11783987718845168
1110	22-23	-0.21660926184463136
1110	24-25	-0.2511081662739585
1110	26-27	-0.18710981317932607
1110	28-29	-0.20321730355555445
1110	30-31	-0.2901344591538404
1110	32-33	-0.1692452358852563
1110	34-35	-0.2941491587179783
1110	36-37	-0.13831320995598162
1110	38-39	-0.19039233563392344
1110	40-41	-0.20995575211114925
1110	42-43	-0.21883399854399244
1110	44-45	-0.037275970295759464
1110	46-47	-0.07890968905608986
1110	48-49	-0.21044705447472722
1110	50-51	-0.23415783622969144
1110	52-53	-0.10050698308464945
1110	54-55	0.002203789179617388
1110	56-57	-0.1841572246923988
1110	58-59	-0.15818834020344497
1110	60-61	-0.20468572431409626
1110	62-63	0.011842597372627495
1110	64-65	-0.03181984262460702
1110	66-67	-0.1004289161813432
1110	68-69	-0.11335197596380198
1110	70-71	-0.14408101535106255
1110	72-73	-0.0610616564438331
1110	74-75	-0.045226378770848896
1110	76-77	-0.021958457338406845
1110	78-79	-0.1005196302600666
1110	80-81	-0.026144759090513503
1110	82-83	-0.02183225242252007
1110	84-85	0.08936783205102472
1110	86-87	-0.10117136035237095
1110	88-89	-0.13639604872045297
1110	90-91	-0.020795424874581414
1110	92-93	0.008975549782412884
1110	94-95	0.11275381671862661
1110	96-97	0.06885942617656227
1110	98-99	0.366817830904715
1110	100-101	0.3801328674849067
1111	1	-0.24263102107633472
1111	2	-0.34806231621874417
1111	3	-0.3780187373017796
1111	4	-0.2923645979861078
1111	5	-0.308878841956286
1111	6	-0.17119770395522949
1111	7	-0.19455286794410398
1111	8	-0.35306048679182567
1111	9	-0.36142533760592244
1111	10-11	-0.2640817275955456
1111	12-13	-0.23292777583381508
1111	14-15	-0.3017209275375947
1111	16-17	-0.257662653182102
1111	18-19	-0.30952344200844095
1111	20-21	-0.21097684564028185
1111	22-23	-0.2917261463129037
1111	24-25	-0.355904812160027
1111	26-27	-0.1752321547336564
1111	28-29	-0.13413122707023462
1111	30-31	-0.15258709537851445
1111	32-33	-0.19712213671554935
1111	34-35	-0.3012942840935864
1111	36-37	-0.2064678373045581
1111	38-39	-0.149609767143545
1111	40-41	-0.1310161265720211
1111	42-43	-0.2301377428452156
1111	44-45	-0.11683474648551595
1111	46-47	-0.23270874823928267
1111	48-49	-0.18138022849355195
1111	50-51	-0.14262964709445214
1111	52-53	-0.10014675696876196
1111	54-55	-0.1557399207162362
1111	56-57	-0.22259191599232508
1111	58-59	-0.026066217527166202
1111	60-61	-0.03517530889688203
1111	62-63	0.005515317273314224
1111	64-65	-0.08063849062461514
1111	66-67	-0.21042269840434358
1111	68-69	0.0015596424112942486
1111	70-71	-0.006180345491955563
1111	72-73	-0.04401812995446619
1111	74-75	-0.005205270109939875
1111	76-77	0.0389137332567131
1111	78-79	0.11786722824014362
1111	80-81	0.17921296043596868
1111	82-83	0.08622155005823373
1111	84-85	-0.048205994439683764
1111	86-87	0.007658510914524186
1111	88-89	0.10658082350704845
1111	90-91	0.09499362794218058
1111	92-93	0.13457650331157822
1111	94-95	0.1655623758244147
1111	96-97	0.12187603476621689
1111	98-99	0.030981047807230766
1111	100-101	0.17252107564767627
1112	1	-0.17973250612302394
1112	2	-0.27100580765539206
1112	3	-0.25802057792006394
1112	4	-0.24247777755134337
1112	5	-0.06508407247657999
1112	6	-0.21246829488335095
1112	7	-0.3449234703695012
1112	8	-0.23711867564453115
1112	9	-0.293123500468468
1112	10-11	-0.26255715244083433
1112	12-13	-0.2145066281318435
1112	14-15	-0.3991740181413732
1112	16-17	-0.33177384287548506
1112	18-19	-0.2637296239543545
1112	20-21	-0.29479564863716945
1112	22-23	-0.35422878330184204
1112	24-25	-0.32614448017366726
1112	26-27	-0.12048687995413587
1112	28-29	-0.24804117231579426
1112	30-31	-0.35268056345143606
1112	32-33	-0.24701706589130623
1112	34-35	-0.21639438155669666
1112	36-37	-0.1981122741544823
1112	38-39	-0.47537441482600684
1112	40-41	-0.3731223001850452
1112	42-43	-0.5705582476492808
1112	44-45	-0.3083597145515782
1112	46-47	-0.37974098859343997
1112	48-49	-0.2878938812400804
1112	50-51	-0.327014506136841
1112	52-53	-0.4224043412126406
1112	54-55	-0.4562220414038336
1112	56-57	-0.36116548692891115
1112	58-59	-0.313161795718635
1112	60-61	-0.2980974776409724
1112	62-63	-0.36558688345218116
1112	64-65	-0.2654567387990241
1112	66-67	-0.21540832154065015
1112	68-69	-0.21991407050077783
1112	70-71	-0.30860572925295315
1112	72-73	-0.23868988284539228
1112	74-75	-0.2667737405825221
1112	76-77	-0.349850689754291
1112	78-79	-0.3492776036307177
1112	80-81	-0.35501106865107346
1112	82-83	-0.29736718883872726
1112	84-85	-0.11014359062384926
1112	86-87	0.0906496290083858
1112	88-89	0.09510484542147779
1112	90-91	0.11253857014465751
1112	92-93	0.05826606484360042
1112	94-95	0.1660438900045591
1112	96-97	0.05587688229445931
1112	98-99	0.11134176943507157
1112	100-101	0.1962860814332288
1113	1	-0.48390086234617513
1113	2	-0.55811522627166
1113	3	-0.5123051299215078
1113	4	-0.5245922468804238
1113	5	-0.6562299476407247
1113	6	-0.612145336569526
1113	7	-0.643338650063221
1113	8	-0.6246993417640141
1113	9	-0.7500259345398561
1113	10-11	-0.689441244621726
1113	12-13	-0.6285067339127792
1113	14-15	-0.7327072251905591
1113	16-17	-0.7000839664367575
1113	18-19	-0.6690302931819616
1113	20-21	-0.7013173693141468
1113	22-23	-0.7315697903232135
1113	24-25	-0.7033864971417145
1113	26-27	-0.6917411087426117
1113	28-29	-0.7890271027994373
1113	30-31	-0.7269884656132177
1113	32-33	-0.7120912725180233
1113	34-35	-0.69135838665769
1113	36-37	-0.7252034227068123
1113	38-39	-0.85671870758582
1113	40-41	-0.8059042014601019
1113	42-43	-0.7981746442154432
1113	44-45	-0.8180879685720726
1113	46-47	-0.7513307126945818
1113	48-49	-0.832089087535735
1113	50-51	-0.6467878345859717
1113	52-53	-0.8506724658277989
1113	54-55	-0.8186723586486764
1113	56-57	-0.7970475529479657
1113	58-59	-0.8027247441856957
1113	60-61	-0.7085880073095794
1113	62-63	-0.816722167464178
1113	64-65	-0.9335790685651872
1113	66-67	-0.7411003540819934
1113	68-69	-0.8143235484718971
1113	70-71	-0.7865476633592792
1113	72-73	-0.8306345999042719
1113	74-75	-0.8377856526903216
1113	76-77	-0.9041876098446338
1113	78-79	-0.7699668512606053
1113	80-81	-0.637735214845538
1113	82-83	-0.6803891540524702
1113	84-85	-0.7710251505921697
1113	86-87	-0.7368792044565211
1113	88-89	-0.6448114570518975
1113	90-91	-0.7233485237333035
1113	92-93	-0.6330788351770948
1113	94-95	-0.6628462525842131
1113	96-97	-0.5780510443275269
1113	98-99	-0.5546704920109775
1113	100-101	-0.4401315495049509
1114	1	-0.22558264482539414
1114	2	-0.3209602764787576
1114	3	-0.42134115233120895
1114	4	-0.378059591388471
1114	5	-0.40445444398435626
1114	6	-0.1814568780182455
1114	7	-0.2808404316257622
1114	8	-0.27126119290637973
1114	9	-0.3369495480446929
